srcMac,dstMac,ethType,vlanId,srcIp,dstIp,ipProto,srcPort,dstPort,priority,icmpType,icmpCode,volumeTransmitted,packetCount
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36989,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57593,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39209,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45130,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51586,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49201,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38065,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45212,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,37009,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57611,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59546,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40426,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50656,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56885,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34595,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51945,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51143,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50910,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36802,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43751,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40940,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33647,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39273,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38647,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51163,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43188,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49496,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47322,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45179,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,32880,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43384,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49051,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50440,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43144,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57806,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,54747,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47980,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58415,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44970,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44098,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41475,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33964,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,42521,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59831,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48762,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35809,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44011,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52171,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52167,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34763,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48928,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55129,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34378,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56256,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55186,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48140,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33520,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56890,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56538,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57186,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59280,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40726,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52519,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39498,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59671,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,60833,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48148,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59467,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,54515,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46130,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57697,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41170,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36104,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56038,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43356,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55261,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44992,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53281,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45996,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58023,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,60294,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41398,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43486,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58626,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,42950,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48067,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38611,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,60272,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34552,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44698,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33374,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45370,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51475,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43050,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41639,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,32960,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52845,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57319,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,37450,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48824,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53467,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45906,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38651,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48032,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40378,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56099,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50284,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59246,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39519,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55056,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45790,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58739,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46165,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,37284,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58262,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,54083,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,32895,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36774,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,42938,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,54542,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57168,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43793,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58885,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35604,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53846,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47804,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33366,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53136,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41858,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35004,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55613,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,46441,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52095,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35702,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,49494,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52124,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33373,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,34898,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57613,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38092,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,42378,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47021,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38310,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39256,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53713,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,40473,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57423,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47794,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,52787,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,37836,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55716,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44444,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,53455,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41558,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,37480,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43983,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,47257,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,35468,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,45417,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33735,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x86dd,*,*,*,1,*,*,601,8,0,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,1,*,*,601,8,0,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,*,600,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,6,*,*,600,*,*,0,0
