srcMac,dstMac,ethType,vlanId,srcIp,dstIp,ipProto,srcPort,dstPort,priority,icmpType,icmpCode,volumeTransmitted,packetCount
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47746,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38550,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56332,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59127,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33547,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43425,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36778,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34880,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45069,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40270,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52352,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42302,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40781,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49661,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48690,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51592,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55906,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39563,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38130,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55041,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39565,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51398,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47053,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42842,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45835,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42927,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36102,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40022,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53661,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34295,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47218,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34468,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59063,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33010,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55910,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52432,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49350,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56170,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35508,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47916,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36086,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49041,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55150,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48267,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51122,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40402,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53581,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59371,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55376,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38989,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52011,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49003,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43217,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43547,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49467,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54907,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48870,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45929,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38862,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55039,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51568,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54657,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55020,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56664,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35219,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34489,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55271,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34456,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48625,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33764,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57101,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48685,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33112,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59774,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49818,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36577,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39395,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51784,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33308,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39970,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57055,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49866,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36689,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52800,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50236,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39794,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42303,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46278,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39440,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55395,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49711,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60681,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42736,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45220,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55867,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49162,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59191,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47067,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42040,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57768,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40221,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49760,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44189,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42591,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58313,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52788,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37049,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34951,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49660,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53019,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42330,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48745,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56177,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51063,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40859,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36525,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37725,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49405,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42473,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39309,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57666,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49292,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59165,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60849,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57573,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55573,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35475,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44794,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39636,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47672,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54574,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42601,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38039,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56732,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59522,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50151,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38472,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42765,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59723,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54055,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57114,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58800,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57034,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40818,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52200,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35347,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38167,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48838,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39423,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34381,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57427,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33456,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52557,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57075,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33481,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42952,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52737,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36121,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35924,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53431,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35525,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57217,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58247,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,60309,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34807,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56883,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56299,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40502,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47334,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51472,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39252,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,46966,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59102,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37796,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48652,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43452,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45129,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34106,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41252,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57030,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32846,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39729,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37800,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56279,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48338,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33235,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45043,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55897,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39120,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41494,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33022,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56646,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55380,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41580,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40486,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58276,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48945,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35527,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33908,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,53899,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39930,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52024,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52983,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52922,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36478,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45121,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59989,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,35945,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50765,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37939,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50634,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37396,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52704,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51969,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45663,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,49690,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41978,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44101,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37845,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54282,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38806,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54709,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33818,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45745,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42582,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45686,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40203,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39852,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42822,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47028,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54692,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58003,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,40616,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59625,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57184,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54967,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,34369,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58804,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52164,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,45261,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38179,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36106,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36241,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39030,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52914,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36287,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,37607,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44621,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55453,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,52956,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57843,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,47274,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51368,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,54811,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38377,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57145,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57416,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,42068,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50662,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57232,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41111,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,51304,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56897,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43960,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57724,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,55914,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41549,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56001,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,33863,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,56920,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,58599,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44991,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,57193,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,32971,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36104,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,44932,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,38945,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48785,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,50455,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,43724,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,39103,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,59050,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,41659,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,36323,*,610,*,*,0,0
64:90:c1:1d:24:c4,*,0x0800,*,*,*,17,48555,*,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48555,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36323,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41659,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,59050,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,39103,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43724,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,50455,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,48785,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,38945,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44932,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,36104,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,32971,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57193,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,44991,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,58599,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56920,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,33863,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56001,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,41549,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,55914,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,57724,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,43960,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,56897,610,*,*,0,0
*,64:90:c1:1d:24:c4,0x0800,*,*,*,17,*,51304,610,*,*,0,0
